ID,LON_LAT,frname,year,month,month_str,area_sum,count_fires,count_roads,MO_population,aspect,veg_category,7_days_SUM_APCP,kpo,7_days_AVG_RH,7_days_AVG_TMP,7_days_AVG_WIND_SPEED,dist_to_rivers,dist_to_railway,dist_to_roads,elevation
470,104.0 52.0,Иркутское,2013,5,май,20.0,1,1,77.9004172174,247.8180389404,Поля,10.2,141.7491892884,64.798828125,15.67359375,3.2625,8.0123624891,5.5974442149,2.1564208587,515.9130434783
471,104.0 52.0,Иркутское,2014,4,апрель,235.0,4,3,77.9004172174,299.8526674599,Редколесье,44.0,1423.7245204938,76.1705357143,12.5686904762,2.475,8.0123624891,5.5974442149,2.1564208587,515.9130434783
472,104.0 52.0,Иркутское,2014,5,май,457.0,1,1,77.9004172174,37.4436569214,Редколесье,9.3,523.2537094147,53.8125,13.14125,3.23125,8.0123624891,5.5974442149,2.1564208587,515.9130434783
473,104.0 52.0,Иркутское,2017,6,июнь,209.0,1,1,77.9004172174,354.0531311035,Кустарники,0.9,2291.0246663261,47.6739583333,29.55,3.1958333333,8.0123624891,5.5974442149,2.1564208587,515.9130434783
474,104.0 52.0,Иркутское,2018,4,апрель,91.0,1,1,77.9004172174,58.3924980164,Кустарники,32.2,80.1304668988,75.178125,13.6475,3.2,8.0123624891,5.5974442149,2.1564208587,515.9130434783
475,104.0 52.0,Иркутское,2018,5,май,130.0,1,1,77.9004172174,299.4758911133,Кустарники,7.9,319.0569035738,65.9,16.01125,2.95,8.0123624891,5.5974442149,2.1564208587,515.9130434783
476,104.0 52.0,Иркутское,2019,4,апрель,169.0,1,1,77.9004172174,239.036239624,Поля,16.0,202.3699971847,71.7989583333,9.0795833333,3.2375,8.0123624891,5.5974442149,2.1564208587,515.9130434783
477,104.0 52.0,Иркутское,2020,4,апрель,34.0,1,1,77.9004172174,140.7106018066,Поля,7.3,7.0217818422,90.5375,6.5725,2.7375,8.0123624891,5.5974442149,2.1564208587,515.9130434783
478,104.0 52.0,Иркутское,2022,5,май,50.0,1,1,77.9004172174,99.5829467773,Лиственный лес,11.4,1110.4117624138,47.775,24.58125,2.8625,8.0123624891,5.5974442149,2.1564208587,515.9130434783
479,104.0 52.0,Иркутское,2023,5,май,53.0,1,1,77.9004172174,140.9061431885,Поля,26.4,26.5578292951,88.5375,10.0275,2.375,8.0123624891,5.5974442149,2.1564208587,515.9130434783
480,104.0 52.0,Иркутское,2024,5,май,39.0,1,1,77.9004172174,299.4758911133,Редколесье,35.5,164.6511261468,64.5416666667,17.9041666667,3.7083333333,8.0123624891,5.5974442149,2.1564208587,515.9130434783
481,104.0 52.0,Прибайкальский НП,2011,10,октябрь,58.0,1,1,9.325811,186.1241760254,Лиственный лес,6.1,379.7080113207,76.621875,11.5365625,2.425,25.4236823423,10.7299122879,11.1630117486,814.5
482,104.0 52.0,Прибайкальский НП,2022,4,апрель,20.0,1,1,9.325811,186.1466369629,Лиственный лес,20.7,2.6444399556,95.00625,5.37625,2.75,25.4236823423,10.7299122879,11.1630117486,814.5
483,104.0 52.0,Слюдянское,2024,5,май,25.0,1,1,9.325811,206.2860107422,Редколесье,4.3,1193.3954381785,64.5416666667,17.9041666667,3.7083333333,15.8908431694,2.6786383471,3.1210674307,890.0
484,104.0 52.0,Шелеховское,2010,4,апрель,321.0,5,4,32.056492,62.6919949466,Пастбища,40.57,491.6137012435,81.61171875,5.215890625,2.3544347826,8.4999042794,5.2055788713,1.7548640706,584.5789473684
485,104.0 52.0,Шелеховское,2010,5,май,531.0,5,3,32.056492,58.3593514721,Редколесье,54.87,2044.3567986021,70.8348630952,13.4894742857,2.4401097299,8.4999042794,5.2055788713,1.7548640706,584.5789473684
486,104.0 52.0,Шелеховское,2010,6,июнь,91.0,3,2,32.056492,107.3792375095,Редколесье,12.4,4136.2966772524,44.5906746032,22.6447380952,2.4605938939,8.4999042794,5.2055788713,1.7548640706,584.5789473684
487,104.0 52.0,Шелеховское,2010,8,август,22.0,1,1,32.056492,39.8055725098,Поля,33.2,101.9185225233,74.13125,20.224,3.2344310316,8.4999042794,5.2055788713,1.7548640706,584.5789473684
488,104.0 52.0,Шелеховское,2011,4,апрель,2667.0,17,7,32.056492,121.781517277,Редколесье,152.5,1228.0705148022,76.890625,7.9807236842,2.9414473684,8.4999042794,5.2055788713,1.7548640706,584.5789473684
489,104.0 52.0,Шелеховское,2011,5,май,955.0,4,4,32.056492,89.2524582722,Редколесье,71.5,1918.9132965923,60.809375,14.4978125,3.440625,8.4999042794,5.2055788713,1.7548640706,584.5789473684
490,104.0 52.0,Шелеховское,2011,6,июнь,366.0,2,2,32.056492,344.7421855927,Редколесье,19.0,3526.9950983493,48.625,25.65,2.94375,8.4999042794,5.2055788713,1.7548640706,584.5789473684
491,104.0 52.0,Шелеховское,2011,10,октябрь,124.0,3,2,32.056492,234.5944637041,Кустарники,16.2,622.3878403965,76.621875,11.5365625,2.425,8.4999042794,5.2055788713,1.7548640706,584.5789473684
492,104.0 52.0,Шелеховское,2012,5,май,704.0,2,1,32.056492,274.1988067627,Редколесье,22.7,1068.1134774425,53.4859375,17.400625,4.33125,8.4999042794,5.2055788713,1.7548640706,584.5789473684
493,104.0 52.0,Шелеховское,2013,4,апрель,878.0,12,5,32.056492,123.3937799682,Редколесье,175.1,746.3518448291,87.3854910714,8.4088392857,2.5571428571,8.4999042794,5.2055788713,1.7548640706,584.5789473684
494,104.0 52.0,Шелеховское,2013,5,май,270.0,6,5,32.056492,35.0662959772,Редколесье,58.8,2007.2145619227,64.798828125,15.67359375,3.2625,8.4999042794,5.2055788713,1.7548640706,584.5789473684
496,104.0 52.0,Шелеховское,2013,10,октябрь,22.0,1,1,32.056492,203.6631469727,Редколесье,8.8,75.4619426723,78.103125,5.68625,2.2875,8.4999042794,5.2055788713,1.7548640706,584.5789473684
497,104.0 52.0,Шелеховское,2014,4,апрель,1578.0,16,9,32.056492,239.2246736083,Редколесье,174.96,5072.5089617324,76.1705357143,12.5686904762,2.475,8.4999042794,5.2055788713,1.7548640706,584.5789473684
498,104.0 52.0,Шелеховское,2014,5,май,39.0,1,1,32.056492,7.6960525513,Поля,9.3,289.3538849717,53.8125,13.14125,3.23125,8.4999042794,5.2055788713,1.7548640706,584.5789473684
499,104.0 52.0,Шелеховское,2014,7,июль,49.0,1,1,32.056492,39.8055725098,Поля,27.6,126.6370642215,70.9875,23.62875,2.3875,8.4999042794,5.2055788713,1.7548640706,584.5789473684
500,104.0 52.0,Шелеховское,2014,9,сентябрь,111.0,2,1,32.056492,25.9061470032,Кустарники,24.1,144.5164030637,74.5046875,12.181875,2.38125,8.4999042794,5.2055788713,1.7548640706,584.5789473684
501,104.0 52.0,Шелеховское,2014,10,октябрь,385.0,2,2,32.056492,101.0004730225,Лиственный лес,20.7,174.1992524514,77.96875,9.330625,2.5625,8.4999042794,5.2055788713,1.7548640706,584.5789473684
503,104.0 52.0,Шелеховское,2015,5,май,619.0,6,3,32.056492,152.3723850964,Редколесье,94.5,4543.0335886815,51.3010416667,18.1410416667,2.9708333333,8.4999042794,5.2055788713,1.7548640706,584.5789473684
504,104.0 52.0,Шелеховское,2015,6,июнь,61.0,1,1,32.056492,263.7409667969,Смешанный лес,53.6,38.3656320444,78.95625,16.7575,2.7625,8.4999042794,5.2055788713,1.7548640706,584.5789473684
505,104.0 52.0,Шелеховское,2015,7,июль,70.0,1,1,32.056492,351.8091430664,Хвойный лес,7.6,1625.1891218477,55.565625,26.47875,2.85,8.4999042794,5.2055788713,1.7548640706,584.5789473684
506,104.0 52.0,Шелеховское,2016,6,июнь,20.0,1,1,32.056492,216.3628692627,Редколесье,21.5,379.4163709549,67.8,17.27625,4.0125,8.4999042794,5.2055788713,1.7548640706,584.5789473684
508,104.0 52.0,Шелеховское,2017,4,апрель,138.0,3,3,32.056492,317.7867873428,Поля,74.7,666.5338339621,79.8739583333,7.6295833333,2.8083333333,8.4999042794,5.2055788713,1.7548640706,584.5789473684
509,104.0 52.0,Шелеховское,2017,5,май,20.0,1,1,32.056492,39.4587936401,Редколесье,21.2,528.5411935542,59.93125,20.8875,2.9875,8.4999042794,5.2055788713,1.7548640706,584.5789473684
510,104.0 52.0,Шелеховское,2017,6,июнь,143.0,2,1,32.056492,281.5948867798,Пастбища,2.1,3144.4860878546,47.6739583333,29.55,3.1958333333,8.4999042794,5.2055788713,1.7548640706,584.5789473684
511,104.0 52.0,Шелеховское,2018,8,август,44.0,1,1,32.056492,179.8329467773,Поля,93.1,278.4946627357,80.853125,21.9675,3.075,8.4999042794,5.2055788713,1.7548640706,584.5789473684
512,104.0 52.0,Шелеховское,2019,4,апрель,55.0,2,1,32.056492,110.3102798462,Редколесье,28.0,232.496152407,71.7989583333,9.0795833333,3.2375,8.4999042794,5.2055788713,1.7548640706,584.5789473684
513,104.0 52.0,Шелеховское,2019,5,май,485.0,3,3,32.056492,68.8247432737,Редколесье,31.9,3420.1373211237,52.73125,16.52875,2.9083333333,8.4999042794,5.2055788713,1.7548640706,584.5789473684
514,104.0 52.0,Шелеховское,2023,10,октябрь,42.0,1,1,32.056492,180.4896850586,Кустарники,2.4,320.4594769337,81.140625,14.53625,1.8625,8.4999042794,5.2055788713,1.7548640706,584.5789473684
515,104.0 52.0,Шелеховское,2024,4,апрель,71.0,1,1,32.056492,285.1095581055,Редколесье,25.6,152.8632862547,76.428125,9.59875,3.4125,8.4999042794,5.2055788713,1.7548640706,584.5789473684
516,104.0 52.0,Шелеховское,2024,5,май,64.0,1,1,32.056492,321.6544189453,Пастбища,28.6,284.796923068,64.5416666667,17.9041666667,3.7083333333,8.4999042794,5.2055788713,1.7548640706,584.5789473684
517,104.0 52.0,Шелеховское военное,2013,5,май,94.0,1,1,32.056492,8.1301040649,Лиственный лес,14.7,371.3197758109,64.798828125,15.67359375,3.2625,8.224829097,18.6660661605,6.1848218515,550.6666666667
518,104.0 52.0,Шелеховское военное,2014,4,апрель,2893.0,1,1,32.056492,44.3562545776,Лиственный лес,9.9,405.2731425605,76.1705357143,12.5686904762,2.475,8.224829097,18.6660661605,6.1848218515,550.6666666667
519,104.0 52.0,Шелеховское военное,2015,4,апрель,20.0,1,1,32.056492,9.7275772095,Редколесье,14.4,8.4860978651,90.0135416667,1.499375,2.6291666667,8.224829097,18.6660661605,6.1848218515,550.6666666667
520,104.0 52.5,Иркутское,2010,4,апрель,623.0,16,9,101.9788218375,67.0393175049,Редколесье,176.62,752.3077573323,85.7134943182,4.1485056818,2.9261535065,6.5956782612,9.7750548233,1.719193471,480.880866426
521,104.0 52.5,Иркутское,2010,5,май,7776.0,12,10,101.9788218375,109.5456885318,Поля,211.18,5465.8424583271,74.9718991815,11.8044319196,2.9010241503,6.5956782612,9.7750548233,1.719193471,480.880866426
522,104.0 52.5,Иркутское,2010,8,август,65.0,2,1,101.9788218375,21.1111717224,Поля,99.66,565.5811210823,76.165625,20.2353125,3.2568013261,6.5956782612,9.7750548233,1.719193471,480.880866426
523,104.0 52.5,Иркутское,2010,9,сентябрь,28.0,1,1,101.9788218375,295.671875,Поля,13.8,795.3706362058,69.91625,20.40725,3.3709873882,6.5956782612,9.7750548233,1.719193471,480.880866426
524,104.0 52.5,Иркутское,2010,10,октябрь,20.0,1,1,101.9788218375,29.0546035767,Лиственный лес,7.3,67.3529798638,79.0427083333,6.0619375,2.3488115695,6.5956782612,9.7750548233,1.719193471,480.880866426
525,104.0 52.5,Иркутское,2011,4,апрель,4899.0,31,11,101.9788218375,62.9125072828,Редколесье,122.5,5422.4636466771,72.1465029762,8.7036011905,3.3172619048,6.5956782612,9.7750548233,1.719193471,480.880866426
526,104.0 52.5,Иркутское,2011,5,май,3007.0,8,3,101.9788218375,296.967897839,Редколесье,63.4,6061.8517422052,56.4584821429,15.6964285714,4.1553571429,6.5956782612,9.7750548233,1.719193471,480.880866426
528,104.0 52.5,Иркутское,2011,10,октябрь,26.0,1,1,101.9788218375,73.0091781616,Поля,17.0,212.2522808336,76.9046875,12.34625,2.53125,6.5956782612,9.7750548233,1.719193471,480.880866426
529,104.0 52.5,Иркутское,2012,4,апрель,289.0,5,4,101.9788218375,89.5550831008,Пастбища,70.0,282.6041429416,80.25,6.6444642857,4.1339285714,6.5956782612,9.7750548233,1.719193471,480.880866426
530,104.0 52.5,Иркутское,2012,5,май,1093.0,7,6,101.9788218375,109.4235292348,Редколесье,41.5,5727.7805108711,57.7621875,16.80475,4.40125,6.5956782612,9.7750548233,1.719193471,480.880866426
531,104.0 52.5,Иркутское,2012,8,август,22.0,1,1,101.9788218375,94.3987045288,Поля,19.0,105.6398894953,77.228125,25.22625,2.9125,6.5956782612,9.7750548233,1.719193471,480.880866426
532,104.0 52.5,Иркутское,2012,9,сентябрь,522.0,2,2,101.9788218375,212.6124267578,Пастбища,12.8,696.2486414118,73.8171875,19.1515625,3.0,6.5956782612,9.7750548233,1.719193471,480.880866426
533,104.0 52.5,Иркутское,2013,4,апрель,4076.0,19,8,101.9788218375,117.9396255757,Редколесье,140.3,3167.2146686496,80.0404233871,8.6394354839,3.1532258065,6.5956782612,9.7750548233,1.719193471,480.880866426
534,104.0 52.5,Иркутское,2013,5,май,4111.0,18,7,101.9788218375,142.1047386837,Редколесье,111.5,7472.2203055107,53.4192934783,16.9244021739,4.1331521739,6.5956782612,9.7750548233,1.719193471,480.880866426
535,104.0 52.5,Иркутское,2013,6,июнь,553.0,2,2,101.9788218375,350.6962356567,Поля,62.4,572.8658123819,61.41328125,22.661875,3.63125,6.5956782612,9.7750548233,1.719193471,480.880866426
536,104.0 52.5,Иркутское,2013,8,август,81.0,2,2,101.9788218375,79.124666214,Поля,16.7,520.9203177403,65.8234375,28.5975,2.565625,6.5956782612,9.7750548233,1.719193471,480.880866426
537,104.0 52.5,Иркутское,2013,10,октябрь,40.0,2,2,101.9788218375,72.7019557953,Лиственный лес,14.2,26.9097350132,72.60625,4.465,3.6416666667,6.5956782612,9.7750548233,1.719193471,480.880866426
538,104.0 52.5,Иркутское,2014,4,апрель,7398.0,28,9,101.9788218375,342.6096601193,Редколесье,172.14,9035.1607990795,72.3669070513,12.7630448718,2.9823717949,6.5956782612,9.7750548233,1.719193471,480.880866426
539,104.0 52.5,Иркутское,2014,5,май,14328.0,6,4,101.9788218375,308.7681735818,Редколесье,36.0,4502.9464858617,46.404375,16.9785,3.72,6.5956782612,9.7750548233,1.719193471,480.880866426
540,104.0 52.5,Иркутское,2014,6,июнь,20.0,1,1,101.9788218375,183.9259033203,Редколесье,34.9,376.1284440167,61.5109375,25.489375,3.63125,6.5956782612,9.7750548233,1.719193471,480.880866426
541,104.0 52.5,Иркутское,2014,7,июль,96.0,1,1,101.9788218375,109.04662323,Поля,7.8,939.8633351015,57.4375,28.24375,2.7375,6.5956782612,9.7750548233,1.719193471,480.880866426
542,104.0 52.5,Иркутское,2014,9,сентябрь,3334.0,4,2,101.9788218375,264.0936117477,Поля,66.0,1412.519768714,70.009375,15.0939583333,2.9708333333,6.5956782612,9.7750548233,1.719193471,480.880866426
543,104.0 52.5,Иркутское,2014,10,октябрь,403.0,10,4,101.9788218375,65.9128968858,Поля,40.9,1048.8946629022,74.4848557692,9.1110576923,2.8557692308,6.5956782612,9.7750548233,1.719193471,480.880866426
544,104.0 52.5,Иркутское,2015,4,апрель,4297.0,19,11,101.9788218375,144.1848602795,Редколесье,91.6,1525.0392566836,78.2180675287,6.1779310345,3.4125,6.5956782612,9.7750548233,1.719193471,480.880866426
545,104.0 52.5,Иркутское,2015,5,май,2223.0,11,7,101.9788218375,40.6399620046,Редколесье,60.8,10930.9669074816,48.7689903846,15.8775961538,3.6019230769,6.5956782612,9.7750548233,1.719193471,480.880866426
546,104.0 52.5,Иркутское,2015,6,июнь,136.0,2,2,101.9788218375,275.2442550659,Пастбища,20.4,4049.6270985044,53.65,26.8779166667,3.5,6.5956782612,9.7750548233,1.719193471,480.880866426
547,104.0 52.5,Иркутское,2015,7,июль,122.0,3,1,101.9788218375,336.8312485353,Редколесье,135.0,740.4458719268,62.610625,27.62475,3.6075,6.5956782612,9.7750548233,1.719193471,480.880866426
548,104.0 52.5,Иркутское,2015,8,август,196.0,3,2,101.9788218375,46.0193871451,Поля,34.2,2373.0112425262,64.885,29.2435,3.4625,6.5956782612,9.7750548233,1.719193471,480.880866426
549,104.0 52.5,Иркутское,2015,9,сентябрь,51.0,1,1,101.9788218375,14.6763916016,Хвойный лес,11.0,529.8857961892,77.184375,24.1075,2.9875,6.5956782612,9.7750548233,1.719193471,480.880866426
550,104.0 52.5,Иркутское,2015,10,октябрь,350.0,4,3,101.9788218375,128.5367428317,Поля,25.1,1342.529597225,73.55,11.31925,2.6225,6.5956782612,9.7750548233,1.719193471,480.880866426
551,104.0 52.5,Иркутское,2016,4,апрель,140.0,2,1,101.9788218375,98.2354736328,Редколесье,13.9,276.0182426233,77.76875,6.5125,3.6625,6.5956782612,9.7750548233,1.719193471,480.880866426
552,104.0 52.5,Иркутское,2016,5,май,678.0,3,3,101.9788218375,158.2044793943,Редколесье,9.6,1022.409701556,47.394375,15.27975,3.5975,6.5956782612,9.7750548233,1.719193471,480.880866426
553,104.0 52.5,Иркутское,2016,9,сентябрь,1611.0,1,1,101.9788218375,77.2579727173,Поля,0.0,1075.257839704,77.93125,21.8775,2.15,6.5956782612,9.7750548233,1.719193471,480.880866426
554,104.0 52.5,Иркутское,2016,10,октябрь,20.0,1,1,101.9788218375,183.4336242676,Редколесье,2.5,37.1331072525,73.228125,6.24125,2.8125,6.5956782612,9.7750548233,1.719193471,480.880866426
555,104.0 52.5,Иркутское,2017,4,апрель,85.0,3,3,101.9788218375,348.6931715396,Поля,24.0,191.352455957,79.4171875,8.908125,3.51875,6.5956782612,9.7750548233,1.719193471,480.880866426
556,104.0 52.5,Иркутское,2017,5,май,20.0,1,1,101.9788218375,301.3209533691,Редколесье,3.7,1040.4356552286,50.6078125,22.885,3.39375,6.5956782612,9.7750548233,1.719193471,480.880866426
557,104.0 52.5,Иркутское,2017,6,июнь,444.0,2,1,101.9788218375,218.9349212646,Редколесье,12.9,2723.9426622837,56.57734375,25.445,3.60625,6.5956782612,9.7750548233,1.719193471,480.880866426
